No,no_focal,date,subject,time,activity,TG,Groomer,Groomee
496,A6,2018/10/9,Mei,29,M,G,NA,NA
497,A6,2018/10/9,Mei,30,M,G,NA,NA
498,A6,2018/10/9,Mei,31,O,T,NA,NA
499,A6,2018/10/9,Mei,32,R,T,NA,NA
500,A6,2018/10/9,Mei,33,R,T,NA,NA
501,A6,2018/10/9,Mei,34,R,T,NA,NA
502,A6,2018/10/9,Mei,35,R,T,NA,NA
503,A6,2018/10/9,Mei,36,M,T,NA,NA
504,A6,2018/10/9,Mei,37,R,T,NA,NA
505,A6,2018/10/9,Mei,38,R,T,NA,NA
506,A6,2018/10/9,Mei,39,R,T,NA,NA
507,A6,2018/10/9,Mei,40,R,T,NA,NA
508,A6,2018/10/9,Mei,41,R,T,NA,NA
509,A6,2018/10/9,Mei,42,R,T,NA,NA
510,A6,2018/10/9,Mei,43,R,T,NA,NA
511,A6,2018/10/9,Mei,44,R,T,NA,NA
512,A6,2018/10/9,Mei,45,R,T,NA,NA
513,A6,2018/10/9,Mei,46,R,T,NA,NA
514,A6,2018/10/9,Mei,47,R,T,NA,NA
515,A6,2018/10/9,Mei,48,R,T,NA,NA
516,A6,2018/10/9,Mei,49,R,T,NA,NA
517,A6,2018/10/9,Mei,50,R,T,NA,NA
518,A6,2018/10/9,Mei,51,R,T,NA,NA
519,A6,2018/10/9,Mei,52,R,G,NA,NA
520,A6,2018/10/9,Mei,53,R,G,NA,NA
521,A6,2018/10/9,Mei,54,R,G,NA,NA
522,A6,2018/10/9,Mei,55,R,G,NA,NA
523,A6,2018/10/9,Mei,56,R,G,NA,NA
524,A6,2018/10/9,Mei,57,R,G,NA,NA
525,A6,2018/10/9,Mei,58,M,G,NA,NA
526,A6,2018/10/9,Mei,59,M,G,NA,NA
527,A6,2018/10/9,Mei,60,R,G,NA,NA
528,A6,2018/10/9,Mei,61,R,G,NA,NA
529,A6,2018/10/9,Mei,62,R,G,NA,NA
530,A6,2018/10/9,Mei,63,R,G,NA,NA
531,A6,2018/10/9,Mei,64,R,G,NA,NA
532,A6,2018/10/9,Mei,65,R,G,NA,NA
533,A6,2018/10/9,Mei,66,M,G,NA,NA
534,A6,2018/10/9,Mei,67,M,G,NA,NA
535,A6,2018/10/9,Mei,68,R,G,NA,NA
536,A6,2018/10/9,Mei,69,R,G,NA,NA
537,A6,2018/10/9,Mei,70,R,G,NA,NA
538,A6,2018/10/9,Mei,71,R,T,NA,NA
539,A6,2018/10/9,Mei,72,O,T,NA,NA
540,A6,2018/10/9,Mei,73,M,T,NA,NA
541,A6,2018/10/9,Mei,74,R,T,NA,NA
542,A6,2018/10/9,Mei,75,R,T,NA,NA
543,A6,2018/10/9,Mei,76,R,T,NA,NA
544,A6,2018/10/9,Mei,77,R,T,NA,NA
545,A6,2018/10/9,Mei,78,R,T,NA,NA
546,A6,2018/10/9,Mei,79,R,T,NA,NA
547,A6,2018/10/9,Mei,80,R,T,NA,NA
548,A6,2018/10/9,Mei,81,R,T,NA,NA
549,A6,2018/10/9,Mei,82,R,T,NA,NA
550,A6,2018/10/9,Mei,83,R,T,NA,NA
551,A6,2018/10/9,Mei,84,F,T,NA,NA
552,A6,2018/10/9,Mei,85,R,T,NA,NA
553,A6,2018/10/9,Mei,86,F,T,NA,NA
554,A6,2018/10/9,Mei,87,F,T,NA,NA
555,A6,2018/10/9,Mei,88,R,T,NA,NA
556,A6,2018/10/9,Mei,89,R,T,NA,NA
557,A7,2018/10/10,Hot,0,R,G,NA,NA
558,A7,2018/10/10,Hot,1,R,G,NA,NA
559,A7,2018/10/10,Hot,2,R,G,NA,NA
560,A7,2018/10/10,Hot,3,M,G,NA,NA
561,A7,2018/10/10,Hot,4,R,G,NA,NA
562,A7,2018/10/10,Hot,5,R,G,NA,NA
563,A7,2018/10/10,Hot,6,M,G,NA,NA
564,A7,2018/10/10,Hot,7,M,G,NA,NA
565,A7,2018/10/10,Hot,8,R,G,NA,NA
566,A7,2018/10/10,Hot,9,M,G,NA,NA
567,A7,2018/10/10,Hot,10,M,G,NA,NA
568,A7,2018/10/10,Hot,11,F,G,NA,NA
569,A7,2018/10/10,Hot,12,F,G,NA,NA
570,A7,2018/10/10,Hot,13,R,G,NA,NA
571,A7,2018/10/10,Hot,14,R,G,NA,NA
572,A7,2018/10/10,Hot,15,M,G,NA,NA
573,A7,2018/10/10,Hot,16,R,G,NA,NA
574,A7,2018/10/10,Hot,17,R,G,NA,NA
575,A7,2018/10/10,Hot,18,R,G,NA,NA
576,A7,2018/10/10,Hot,19,R,G,NA,NA
577,A7,2018/10/10,Hot,20,R,G,NA,NA
578,A7,2018/10/10,Hot,21,R,G,NA,NA
579,A7,2018/10/10,Hot,22,R,G,NA,NA
580,A7,2018/10/10,Hot,23,R,G,NA,NA
581,A7,2018/10/10,Hot,24,R,G,NA,NA
582,A7,2018/10/10,Hot,25,R,G,NA,NA
583,A7,2018/10/10,Hot,26,R,G,NA,NA
584,A7,2018/10/10,Hot,27,R,G,NA,NA
585,A7,2018/10/10,Hot,28,R,G,NA,NA
586,A7,2018/10/10,Hot,29,M,G,NA,NA
587,A7,2018/10/10,Hot,30,R,G,NA,NA
588,A7,2018/10/10,Hot,31,M,G,NA,NA
589,A7,2018/10/10,Hot,32,M,G,NA,NA
590,A7,2018/10/10,Hot,33,F,G,NA,NA
591,A7,2018/10/10,Hot,34,M,G,NA,NA
592,A7,2018/10/10,Hot,35,R,G,NA,NA
593,A7,2018/10/10,Hot,36,F,G,NA,NA
594,A7,2018/10/10,Hot,37,M,G,NA,NA
595,A7,2018/10/10,Hot,38,R,G,NA,NA
596,A7,2018/10/10,Hot,39,R,G,NA,NA
597,A7,2018/10/10,Hot,40,R,G,NA,NA
598,A7,2018/10/10,Hot,41,R,G,NA,NA
599,A7,2018/10/10,Hot,42,R,G,NA,NA
600,A7,2018/10/10,Hot,43,R,G,NA,NA
601,A7,2018/10/10,Hot,44,R,G,NA,NA
602,A7,2018/10/10,Hot,45,R,G,NA,NA
603,A7,2018/10/10,Hot,46,R,G,NA,NA
604,A7,2018/10/10,Hot,47,R,G,NA,NA
605,A7,2018/10/10,Hot,48,R,G,NA,NA
606,A7,2018/10/10,Hot,49,R,G,NA,NA
607,A7,2018/10/10,Hot,50,R,G,NA,NA
608,A7,2018/10/10,Hot,51,R,G,NA,NA
609,A7,2018/10/10,Hot,52,M,G,NA,NA
610,A7,2018/10/10,Hot,53,M,G,NA,NA
611,A7,2018/10/10,Hot,54,M,G,NA,NA
612,A7,2018/10/10,Hot,55,M,G,NA,NA
613,A7,2018/10/10,Hot,56,R,G,NA,NA
614,A7,2018/10/10,Hot,57,R,G,NA,NA
615,A7,2018/10/10,Hot,58,G,G,J,Hot
616,A7,2018/10/10,Hot,59,G,G,J,Hot
617,A7,2018/10/10,Hot,60,G,G,J,Hot
618,A7,2018/10/10,Hot,61,G,G,J,Hot
619,A7,2018/10/10,Hot,62,R,G,NA,NA
620,A7,2018/10/10,Hot,63,R,G,NA,NA
621,A7,2018/10/10,Hot,64,R,G,NA,NA
622,A7,2018/10/10,Hot,65,R,G,NA,NA
623,A7,2018/10/10,Hot,66,R,G,NA,NA
624,A7,2018/10/10,Hot,67,R,G,NA,NA
625,A7,2018/10/10,Hot,68,R,G,NA,NA
626,A7,2018/10/10,Hot,69,R,G,NA,NA
627,A7,2018/10/10,Hot,70,G,G,Hot,J
628,A7,2018/10/10,Hot,71,G,G,J,Hot
629,A7,2018/10/10,Hot,72,G,G,J,Hot
630,A7,2018/10/10,Hot,73,R,G,NA,NA
631,A7,2018/10/10,Hot,74,R,G,NA,NA
632,A7,2018/10/10,Hot,75,R,G,NA,NA
633,A7,2018/10/10,Hot,76,R,G,NA,NA
634,A7,2018/10/10,Hot,77,R,G,NA,NA
635,A7,2018/10/10,Hot,78,M,G,NA,NA
636,A7,2018/10/10,Hot,79,R,G,NA,NA
637,A7,2018/10/10,Hot,80,G,G,J,Hot
638,A7,2018/10/10,Hot,81,G,G,Hot,J
639,A7,2018/10/10,Hot,82,G,G,NA,NA
640,A7,2018/10/10,Hot,83,R,G,NA,NA
641,A7,2018/10/10,Hot,84,R,G,NA,NA
642,A7,2018/10/10,Hot,85,G,G,KR,Hot
643,A7,2018/10/10,Hot,86,G,G,J,Hot
644,A7,2018/10/10,Hot,87,G,G,KR,Hot
645,A7,2018/10/10,Hot,88,G,G,KR,Hot
646,A7,2018/10/10,Hot,89,R,G,NA,NA
647,A7,2018/10/10,Hot,90,R,G,NA,NA
648,A7,2018/10/10,Hot,91,R,G,NA,NA
649,A7,2018/10/10,Hot,92,R,G,NA,NA
650,A8,2018/10/10,Kil,0,G,G,Kit,Kil
651,A8,2018/10/10,Kil,1,G,G,Kil,Kit
652,A8,2018/10/10,Kil,2,G,G,Kil,Kit
653,A8,2018/10/10,Kil,3,G,G,Kil,Kit
654,A8,2018/10/10,Kil,4,R,G,NA,NA
655,A8,2018/10/10,Kil,5,G,G,Kit,Kil
656,A8,2018/10/10,Kil,6,G,G,Kil,Kit
657,A8,2018/10/10,Kil,7,G,G,Kil,Kit
658,A8,2018/10/10,Kil,8,G,G,Kit,Kil
659,A8,2018/10/10,Kil,9,G,G,Kit,Kil
660,A8,2018/10/10,Kil,10,G,G,Kil,Kit
661,A8,2018/10/10,Kil,11,G,G,Kil,Kit
662,A8,2018/10/10,Kil,12,G,G,Kil,Kit
663,A8,2018/10/10,Kil,13,G,G,Kil,Kit
664,A8,2018/10/10,Kil,14,G,G,Kil,Kit
665,A8,2018/10/10,Kil,15,G,G,Kil,Kit
666,A8,2018/10/10,Kil,16,R,G,NA,NA
667,A8,2018/10/10,Kil,17,G,G,Kil,Kit
668,A8,2018/10/10,Kil,18,G,G,Kil,Kit
669,A8,2018/10/10,Kil,19,M,G,NA,NA
670,A8,2018/10/10,Kil,20,M,G,NA,NA
671,A8,2018/10/10,Kil,21,F,G,NA,NA
672,A8,2018/10/10,Kil,22,F,G,NA,NA
673,A8,2018/10/10,Kil,23,M,G,NA,NA
674,A8,2018/10/10,Kil,24,F,G,NA,NA
675,A8,2018/10/10,Kil,25,F,G,NA,NA
676,A8,2018/10/10,Kil,26,F,G,NA,NA
677,A8,2018/10/10,Kil,27,F,G,NA,NA
678,A8,2018/10/10,Kil,28,F,G,NA,NA
679,A8,2018/10/10,Kil,29,F,G,NA,NA
680,A8,2018/10/10,Kil,30,M,G,NA,NA
681,A8,2018/10/10,Kil,31,F,G,NA,NA
682,A8,2018/10/10,Kil,32,F,G,NA,NA
683,A8,2018/10/10,Kil,33,F,G,NA,NA
684,A8,2018/10/10,Kil,34,F,G,NA,NA
685,A8,2018/10/10,Kil,35,F,G,NA,NA
686,A8,2018/10/10,Kil,36,M,G,NA,NA
687,A8,2018/10/10,Kil,37,R,G,NA,NA
688,A8,2018/10/10,Kil,38,M,G,NA,NA
689,A8,2018/10/10,Kil,39,F,T,NA,NA
690,A8,2018/10/10,Kil,40,F,G,NA,NA
691,A8,2018/10/10,Kil,41,R,G,NA,NA
692,A8,2018/10/10,Kil,42,R,G,NA,NA
693,A8,2018/10/10,Kil,43,M,G,NA,NA
694,A8,2018/10/10,Kil,44,F,G,NA,NA
695,A8,2018/10/10,Kil,45,F,G,NA,NA
696,A8,2018/10/10,Kil,46,F,G,NA,NA
697,A8,2018/10/10,Kil,47,F,G,NA,NA
698,A8,2018/10/10,Kil,48,F,G,NA,NA
699,A8,2018/10/10,Kil,49,F,G,NA,NA
700,A8,2018/10/10,Kil,50,F,G,NA,NA
701,A8,2018/10/10,Kil,51,F,G,NA,NA
702,A8,2018/10/10,Kil,52,F,G,NA,NA
703,A8,2018/10/10,Kil,53,M,G,NA,NA
704,A8,2018/10/10,Kil,54,M,G,NA,NA
705,A8,2018/10/10,Kil,55,F,G,NA,NA
706,A8,2018/10/10,Kil,56,R,G,NA,NA
707,A8,2018/10/10,Kil,57,R,G,NA,NA
708,A8,2018/10/10,Kil,58,F,G,NA,NA
709,A8,2018/10/10,Kil,59,R,G,NA,NA
710,A8,2018/10/10,Kil,60,R,G,NA,NA
711,A8,2018/10/10,Kil,61,F,G,NA,NA
712,A8,2018/10/10,Kil,62,F,G,NA,NA
713,A8,2018/10/10,Kil,63,F,G,NA,NA
714,A8,2018/10/10,Kil,64,F,G,NA,NA
715,A8,2018/10/10,Kil,65,F,G,NA,NA
716,A8,2018/10/10,Kil,66,F,G,NA,NA
717,A8,2018/10/10,Kil,67,F,G,NA,NA
718,A8,2018/10/10,Kil,68,F,G,NA,NA
719,A8,2018/10/10,Kil,69,F,G,NA,NA
720,A8,2018/10/10,Kil,70,F,G,NA,NA
721,A8,2018/10/10,Kil,71,F,G,NA,NA
722,A8,2018/10/10,Kil,72,F,G,NA,NA
723,A8,2018/10/10,Kil,73,F,G,NA,NA
724,A8,2018/10/10,Kil,74,F,G,NA,NA
725,A8,2018/10/10,Kil,75,F,G,NA,NA
726,A8,2018/10/10,Kil,76,F,G,NA,NA
727,A8,2018/10/10,Kil,77,F,G,NA,NA
728,A8,2018/10/10,Kil,78,F,G,NA,NA
729,A8,2018/10/10,Kil,79,F,G,NA,NA
730,A8,2018/10/10,Kil,80,F,G,NA,NA
731,A8,2018/10/10,Kil,81,F,G,NA,NA
732,A8,2018/10/10,Kil,82,F,G,NA,NA
733,A8,2018/10/10,Kil,83,F,G,NA,NA
734,A8,2018/10/10,Kil,84,F,G,NA,NA
735,A8,2018/10/10,Kil,85,F,G,NA,NA
736,A8,2018/10/10,Kil,86,F,G,NA,NA
737,A8,2018/10/10,Kil,87,G,G,Kil,J
738,A8,2018/10/10,Kil,88,G,G,Kil,J
739,A8,2018/10/10,Kil,89,G,G,Kil,J
740,A8,2018/10/10,Kil,90,G,G,Kil,J
741,A8,2018/10/10,Kil,91,G,G,Kil,J
742,A8,2018/10/10,Kil,92,G,G,Kil,J
743,A8,2018/10/10,Kil,93,G,G,Kil,J
744,A8,2018/10/10,Kil,94,R,G,NA,NA
745,A8,2018/10/10,Kil,95,G,G,NA,NA
746,A8,2018/10/10,Kil,96,G,G,Kil,J
747,A8,2018/10/10,Kil,97,R,G,NA,NA
748,A8,2018/10/10,Kil,98,G,G,Kil,J
749,A8,2018/10/10,Kil,99,G,G,Kil,J
750,A8,2018/10/10,Kil,100,G,G,Kil,J
751,A8,2018/10/10,Kil,101,R,G,NA,NA
752,A8,2018/10/10,Kil,102,F,G,NA,NA
753,A8,2018/10/10,Kil,103,F,G,NA,NA
754,A9,2018/10/10,Ntr,0,G,G,Ntr,J
755,A9,2018/10/10,Ntr,1,G,G,J,Ntr
756,A9,2018/10/10,Ntr,2,G,G,J,Ntr
757,A9,2018/10/10,Ntr,3,R,G,NA,NA
758,A9,2018/10/10,Ntr,4,G,G,Ntr,J
759,A9,2018/10/10,Ntr,5,G,G,Ntr,J
760,A9,2018/10/10,Ntr,6,R,G,NA,NA
761,A9,2018/10/10,Ntr,7,G,G,J,Ntr
762,A9,2018/10/10,Ntr,8,G,G,J,Ntr
763,A9,2018/10/10,Ntr,9,G,G,Ntr,J
764,A9,2018/10/10,Ntr,10,G,G,Ntr,J
765,A9,2018/10/10,Ntr,11,G,G,Ntr,J
766,A9,2018/10/10,Ntr,12,G,G,Ntr,J
767,A9,2018/10/10,Ntr,13,G,G,Ntr,J
768,A9,2018/10/10,Ntr,14,G,G,J,Ntr
769,A9,2018/10/10,Ntr,15,G,G,J,Ntr
770,A9,2018/10/10,Ntr,16,G,G,J,Ntr
771,A9,2018/10/10,Ntr,17,G,G,Ntr,J
772,A9,2018/10/10,Ntr,18,G,G,Ntr,J
773,A9,2018/10/10,Ntr,19,G,G,Ntr,J
774,A9,2018/10/10,Ntr,20,G,G,J,Ntr
775,A9,2018/10/10,Ntr,21,G,G,J,Ntr
776,A9,2018/10/10,Ntr,22,G,G,Ntr,J
777,A9,2018/10/10,Ntr,23,G,G,Ntr,J
778,A9,2018/10/10,Ntr,24,G,G,J,Ntr
779,A9,2018/10/10,Ntr,25,G,G,J,Ntr
780,A9,2018/10/10,Ntr,26,G,G,J,Ntr
781,A9,2018/10/10,Ntr,27,G,G,J,Ntr
782,A9,2018/10/10,Ntr,28,G,G,J,Ntr
783,A9,2018/10/10,Ntr,29,G,G,Ntr,J
784,A9,2018/10/10,Ntr,30,M,G,NA,NA
785,A9,2018/10/10,Ntr,31,F,G,NA,NA
786,A9,2018/10/10,Ntr,32,F,G,NA,NA
787,A9,2018/10/10,Ntr,33,G,G,Tot,Ntr
788,A9,2018/10/10,Ntr,34,G,G,Tot,Ntr
789,A9,2018/10/10,Ntr,35,G,G,Tot,Ntr
790,A9,2018/10/10,Ntr,36,F,G,NA,NA
791,A9,2018/10/10,Ntr,37,F,G,NA,NA
792,A9,2018/10/10,Ntr,38,F,G,NA,NA
793,A9,2018/10/10,Ntr,39,F,G,NA,NA
794,A9,2018/10/10,Ntr,40,F,G,NA,NA
795,A9,2018/10/10,Ntr,41,M,G,NA,NA
796,A9,2018/10/10,Ntr,42,F,T,NA,NA
797,A9,2018/10/10,Ntr,43,F,T,NA,NA
798,A9,2018/10/10,Ntr,44,F,T,NA,NA
799,A9,2018/10/10,Ntr,45,F,T,NA,NA
800,A9,2018/10/10,Ntr,46,F,T,NA,NA
801,A9,2018/10/10,Ntr,47,F,T,NA,NA
802,A9,2018/10/10,Ntr,48,F,G,NA,NA
803,A9,2018/10/10,Ntr,49,F,G,NA,NA
804,A9,2018/10/10,Ntr,50,F,G,NA,NA
805,A9,2018/10/10,Ntr,51,M,G,NA,NA
806,A9,2018/10/10,Ntr,52,O,T,NA,NA
807,A9,2018/10/10,Ntr,53,F,G,NA,NA
808,A9,2018/10/10,Ntr,54,R,G,NA,NA
809,A9,2018/10/10,Ntr,55,M,G,NA,NA
810,A9,2018/10/10,Ntr,56,F,G,NA,NA
811,A9,2018/10/10,Ntr,57,F,T,NA,NA
812,A9,2018/10/10,Ntr,58,F,T,NA,NA
813,A9,2018/10/10,Ntr,59,F,T,NA,NA
814,A9,2018/10/10,Ntr,60,F,T,NA,NA
815,A9,2018/10/10,Ntr,61,F,T,NA,NA
816,A9,2018/10/10,Ntr,62,F,T,NA,NA
817,A9,2018/10/10,Ntr,63,F,T,NA,NA
818,A9,2018/10/10,Ntr,64,F,T,NA,NA
819,A9,2018/10/10,Ntr,65,F,T,NA,NA
820,A9,2018/10/10,Ntr,66,F,T,NA,NA
821,A9,2018/10/10,Ntr,67,F,T,NA,NA
822,A9,2018/10/10,Ntr,68,F,T,NA,NA
823,A9,2018/10/10,Ntr,69,R,G,NA,NA
824,A9,2018/10/10,Ntr,70,G,G,Ntr,J
825,A9,2018/10/10,Ntr,71,G,G,Ntr,J
826,A9,2018/10/10,Ntr,72,G,G,J,Ntr
827,A9,2018/10/10,Ntr,73,M,G,NA,NA
828,A9,2018/10/10,Ntr,74,G,G,J,Ntr
829,A9,2018/10/10,Ntr,75,M,G,NA,NA
830,A9,2018/10/10,Ntr,76,M,G,NA,NA
831,A9,2018/10/10,Ntr,77,F,G,NA,NA
832,A9,2018/10/10,Ntr,78,F,G,NA,NA
833,A9,2018/10/10,Ntr,79,F,G,NA,NA
834,A9,2018/10/10,Ntr,80,F,G,NA,NA
835,A9,2018/10/10,Ntr,81,F,G,NA,NA
836,A9,2018/10/10,Ntr,82,F,G,NA,NA
837,A9,2018/10/10,Ntr,83,F,G,NA,NA
838,A9,2018/10/10,Ntr,84,F,G,NA,NA
839,A9,2018/10/10,Ntr,85,R,G,NA,NA
840,A9,2018/10/10,Ntr,86,F,G,NA,NA
841,A9,2018/10/10,Ntr,87,F,G,NA,NA
842,A9,2018/10/10,Ntr,88,F,G,NA,NA
843,A9,2018/10/10,Ntr,89,F,G,NA,NA
844,A10,2018/10/10,Hen,0,R,G,NA,NA
845,A10,2018/10/10,Hen,1,G,G,NA,NA
846,A10,2018/10/10,Hen,2,R,G,NA,NA
847,A10,2018/10/10,Hen,3,R,G,NA,NA
848,A10,2018/10/10,Hen,4,R,G,NA,NA
849,A10,2018/10/10,Hen,5,R,G,NA,NA
850,A10,2018/10/10,Hen,6,R,G,NA,NA
851,A10,2018/10/10,Hen,7,R,G,NA,NA
852,A10,2018/10/10,Hen,8,R,G,NA,NA
853,A10,2018/10/10,Hen,9,R,G,NA,NA
854,A10,2018/10/10,Hen,10,R,G,NA,NA
855,A10,2018/10/10,Hen,11,R,G,NA,NA
856,A10,2018/10/10,Hen,12,R,G,NA,NA
857,A10,2018/10/10,Hen,13,R,G,NA,NA
858,A10,2018/10/10,Hen,14,R,G,NA,NA
859,A10,2018/10/10,Hen,15,R,G,NA,NA
860,A10,2018/10/10,Hen,16,R,G,NA,NA
861,A10,2018/10/10,Hen,17,M,G,NA,NA
862,A10,2018/10/10,Hen,18,M,G,NA,NA
863,A10,2018/10/10,Hen,19,M,G,NA,NA
864,A10,2018/10/10,Hen,20,R,G,NA,NA
865,A10,2018/10/10,Hen,21,M,G,NA,NA
866,A10,2018/10/10,Hen,22,M,G,NA,NA
867,A10,2018/10/10,Hen,23,M,G,NA,NA
868,A10,2018/10/10,Hen,24,R,G,NA,NA
869,A10,2018/10/10,Hen,25,R,G,NA,NA
870,A10,2018/10/10,Hen,26,R,G,NA,NA
871,A10,2018/10/10,Hen,27,M,G,NA,NA
872,A10,2018/10/10,Hen,28,M,G,NA,NA
873,A10,2018/10/10,Hen,29,M,G,NA,NA
874,A10,2018/10/10,Hen,30,M,G,NA,NA
875,A10,2018/10/10,Hen,31,F,G,NA,NA
876,A10,2018/10/10,Hen,32,F,G,NA,NA
877,A10,2018/10/10,Hen,33,M,G,NA,NA
878,A10,2018/10/10,Hen,34,G,G,Hen,IT
879,A10,2018/10/10,Hen,35,G,G,Hen,IT
880,A10,2018/10/10,Hen,36,G,G,Hen,IT
881,A10,2018/10/10,Hen,37,G,G,Hen,IT
882,A10,2018/10/10,Hen,38,G,G,Hen,IT
883,A10,2018/10/10,Hen,39,G,G,Hen,IT
884,A10,2018/10/10,Hen,40,R,G,NA,NA
885,A10,2018/10/10,Hen,41,M,G,NA,NA
886,A10,2018/10/10,Hen,42,G,G,Hen,IT
887,A10,2018/10/10,Hen,43,G,G,Hen,IT
888,A10,2018/10/10,Hen,44,G,G,Hen,IT
889,A10,2018/10/10,Hen,45,G,G,Hen,IT
890,A10,2018/10/10,Hen,46,R,G,NA,NA
891,A10,2018/10/10,Hen,47,R,G,NA,NA
892,A10,2018/10/10,Hen,48,R,G,NA,NA
893,A10,2018/10/10,Hen,49,R,G,NA,NA
894,A10,2018/10/10,Hen,50,R,G,NA,NA
895,A10,2018/10/10,Hen,51,R,G,NA,NA
896,A10,2018/10/10,Hen,52,R,G,NA,NA
897,A10,2018/10/10,Hen,53,R,G,NA,NA
898,A10,2018/10/10,Hen,54,R,G,NA,NA
899,A10,2018/10/10,Hen,55,R,G,NA,NA
900,A10,2018/10/10,Hen,56,R,G,NA,NA
901,A10,2018/10/10,Hen,57,R,G,NA,NA
902,A10,2018/10/10,Hen,58,G,G,Hen,IT
903,A10,2018/10/10,Hen,59,G,G,Hen,IT
904,A10,2018/10/10,Hen,60,G,G,Hen,IT
905,A10,2018/10/10,Hen,61,R,G,NA,NA
906,A10,2018/10/10,Hen,62,R,G,NA,NA
907,A10,2018/10/10,Hen,63,R,G,NA,NA
908,A10,2018/10/10,Hen,64,G,G,Hen,IT
909,A10,2018/10/10,Hen,65,R,G,NA,NA
910,A10,2018/10/10,Hen,66,R,G,NA,NA
911,A10,2018/10/10,Hen,67,R,G,NA,NA
912,A10,2018/10/10,Hen,68,R,G,NA,NA
913,A10,2018/10/10,Hen,69,R,G,NA,NA
914,A10,2018/10/10,Hen,70,R,G,NA,NA
915,A10,2018/10/10,Hen,71,R,G,NA,NA
916,A10,2018/10/10,Hen,72,R,G,NA,NA
917,A10,2018/10/10,Hen,73,R,G,NA,NA
918,A10,2018/10/10,Hen,74,R,G,NA,NA
919,A10,2018/10/10,Hen,75,F,G,NA,NA
920,A10,2018/10/10,Hen,76,M,G,NA,NA
921,A10,2018/10/10,Hen,77,R,G,NA,NA
922,A10,2018/10/10,Hen,78,R,G,NA,NA
923,A10,2018/10/10,Hen,79,R,G,NA,NA
924,A10,2018/10/10,Hen,80,R,G,NA,NA
925,A11,2018/10/11,Kur,0,R,G,NA,NA
926,A11,2018/10/11,Kur,1,F,G,NA,NA
927,A11,2018/10/11,Kur,2,F,G,NA,NA
928,A11,2018/10/11,Kur,3,F,G,NA,NA
929,A11,2018/10/11,Kur,4,F,G,NA,NA
930,A11,2018/10/11,Kur,5,F,G,NA,NA
931,A11,2018/10/11,Kur,6,F,G,NA,NA
932,A11,2018/10/11,Kur,7,F,G,NA,NA
933,A11,2018/10/11,Kur,8,F,G,NA,NA
934,A11,2018/10/11,Kur,9,F,G,NA,NA
935,A11,2018/10/11,Kur,10,F,G,NA,NA
936,A11,2018/10/11,Kur,11,M,T,NA,NA
937,A11,2018/10/11,Kur,12,F,T,NA,NA
938,A11,2018/10/11,Kur,13,F,T,NA,NA
939,A11,2018/10/11,Kur,14,F,T,NA,NA
940,A11,2018/10/11,Kur,15,F,T,NA,NA
941,A11,2018/10/11,Kur,16,F,T,NA,NA
942,A11,2018/10/11,Kur,17,F,T,NA,NA
943,A11,2018/10/11,Kur,18,F,T,NA,NA
944,A11,2018/10/11,Kur,19,F,T,NA,NA
945,A11,2018/10/11,Kur,20,F,T,NA,NA
946,A11,2018/10/11,Kur,21,F,T,NA,NA
947,A11,2018/10/11,Kur,22,F,T,NA,NA
948,A11,2018/10/11,Kur,23,F,T,NA,NA
949,A11,2018/10/11,Kur,24,F,T,NA,NA
950,A11,2018/10/11,Kur,25,F,T,NA,NA
951,A11,2018/10/11,Kur,26,F,T,NA,NA
952,A11,2018/10/11,Kur,27,F,T,NA,NA
953,A11,2018/10/11,Kur,28,F,T,NA,NA
954,A11,2018/10/11,Kur,29,F,T,NA,NA
955,A11,2018/10/11,Kur,30,F,T,NA,NA
956,A11,2018/10/11,Kur,31,F,T,NA,NA
957,A11,2018/10/11,Kur,32,F,T,NA,NA
958,A11,2018/10/11,Kur,33,F,T,NA,NA
959,A11,2018/10/11,Kur,34,F,T,NA,NA
960,A11,2018/10/11,Kur,35,F,T,NA,NA
961,A11,2018/10/11,Kur,36,F,T,NA,NA
962,A11,2018/10/11,Kur,37,F,T,NA,NA
963,A11,2018/10/11,Kur,38,F,T,NA,NA
964,A11,2018/10/11,Kur,39,F,T,NA,NA
965,A11,2018/10/11,Kur,40,F,T,NA,NA
966,A11,2018/10/11,Kur,41,F,T,NA,NA
967,A11,2018/10/11,Kur,42,F,T,NA,NA
968,A11,2018/10/11,Kur,43,F,T,NA,NA
969,A11,2018/10/11,Kur,44,F,T,NA,NA
970,A11,2018/10/11,Kur,45,F,T,NA,NA
971,A11,2018/10/11,Kur,46,F,T,NA,NA
972,A11,2018/10/11,Kur,47,F,T,NA,NA
973,A11,2018/10/11,Kur,48,F,T,NA,NA
974,A11,2018/10/11,Kur,49,F,T,NA,NA
975,A11,2018/10/11,Kur,50,F,T,NA,NA
976,A11,2018/10/11,Kur,51,F,T,NA,NA
977,A11,2018/10/11,Kur,52,F,T,NA,NA
978,A11,2018/10/11,Kur,53,F,T,NA,NA
979,A11,2018/10/11,Kur,54,F,T,NA,NA
980,A11,2018/10/11,Kur,55,F,T,NA,NA
981,A11,2018/10/11,Kur,56,F,T,NA,NA
982,A11,2018/10/11,Kur,57,F,T,NA,NA
983,A11,2018/10/11,Kur,58,F,T,NA,NA
984,A11,2018/10/11,Kur,59,F,T,NA,NA
985,A11,2018/10/11,Kur,60,F,T,NA,NA
986,A11,2018/10/11,Kur,61,F,T,NA,NA
987,A11,2018/10/11,Kur,62,F,T,NA,NA
